2966334,Barna House,Barna House,"",52.72333,-8.41167,S,EST,IE,"",M,26,"","",0,"",54,Europe/Dublin,2010-08-14
2966335,Barnagh Station,Barnagh Station,"Barnagh,Barnagh Station",52.41667,-9.15,S,RSTN,IE,IE,M,03,"","",0,"",179,Europe/Dublin,2012-01-18
2966336,Barnagh Hill,Barnagh Hill,"",52.42722,-9.14167,T,HLL,IE,"",M,42,"","",0,"",257,Europe/Dublin,2017-07-25
2966337,Barnagh Hill,Barnagh Hill,"",52.38083,-9.18611,T,HLL,IE,"",M,42,"","",0,"",253,Europe/Dublin,2017-07-25
2966338,Barnaderg,Barnaderg,Barnaderg,53.48333,-8.71667,P,PPL,IE,"",C,10,"","",0,"",62,Europe/Dublin,2012-05-05
2966339,Barnacurra,Barnacurra,"",52.2,-9.06667,P,PPL,IE,"",M,04,"","",0,"",204,Europe/Dublin,1993-12-27
2966340,Barnacahoge,Barnacahoge,"",53.91667,-8.86667,P,PPL,IE,"",C,20,"","",0,"",117,Europe/Dublin,1993-12-27
2966341,Barna,Barna,"Barna,Bearna",53.25,-9.15,P,PPL,IE,"",C,10,"","",0,"",4,Europe/Dublin,2014-03-07
2966342,Bearna,Bearna,"Barna,Bearna",53.25194,-9.14972,P,PPL,IE,"",C,10,"","",1878,"",11,Europe/Dublin,2013-11-26
2966343,Barna,Barna,"",52.53583,-8.33139,P,PPL,IE,"",M,42,"","",0,"",122,Europe/Dublin,2017-07-25
2966344,Barmona,Barmona,"",52.58333,-6.9,P,PPL,IE,"",L,01,"","",0,"",54,Europe/Dublin,2010-08-14
2966345,Barmeath Castle,Barmeath Castle,"Barmeath,Barmeath Castle",53.83,-6.34056,S,CSTL,IE,IE,L,19,"","",0,"",67,Europe/Dublin,2012-01-18
2966346,Barloge,Barloge,"",51.49258,-9.30027,P,PPL,IE,"",M,04,"","",0,"",39,Europe/Dublin,2015-05-31
2966347,Barley Lake,Barley Lake,"",51.75917,-9.62806,H,LK,IE,"",M,04,"","",0,"",205,Europe/Dublin,2010-08-14
2966348,Barleyhill House,Barleyhill House,"",53.90538,-9.05326,S,EST,IE,"",C,20,"","",0,"",39,Europe/Dublin,2015-03-08
2966349,Barley Cove,Barley Cove,"",51.46028,-9.77667,H,COVE,IE,"",M,04,"","",0,"",-9999,Europe/Dublin,2010-08-14
2966350,Bargy Castle,Bargy Castle,Bargy Castle,52.22167,-6.49361,S,BLDG,IE,"",L,30,"","",0,"",19,Europe/Dublin,2014-04-06
2966351,Bardinch River,Bardinch River,"",51.95,-9.16667,H,STM,IE,"",M,04,"","",0,"",157,Europe/Dublin,1993-12-27
2966352,Barbersfort House,Barbersfort House,"Barbersfort,Barbersfort House",53.48333,-8.76667,S,EST,IE,"",C,10,"","",0,"",37,Europe/Dublin,2012-01-18
2966353,Barbavilla House,Barbavilla House,"Barbavilla,Barbavilla House",53.63167,-7.20833,S,EST,IE,IE,L,29,"","",0,"",94,Europe/Dublin,2012-01-18
2966354,Bantry House,Bantry House,"Bantry House,Bantry etxea,Bantry house,バントリー・ハウス",51.68639,-9.45389,S,EST,IE,"",M,04,"","",0,"",9,Europe/Dublin,2012-01-18
2966355,Bantry Bay,Bantry Bay,"Ba Bheanntrai,Badia de Bantry,Bahia de Bantry,Bahía de Bantry,Baia de Bantry,Baia di Bantry,Baie de Bantry,Bantri,Bantry,Bantry Bay,Bantry badia,Bantrybaai,Bantryfjorden,Baía de Bantry,Bá Bheanntraí,Teluk Bantry,Бантри",51.65,-9.71667,H,BAY,IE,"",M,04,"","",0,"",-9999,Europe/Dublin,2012-01-18
2966356,Bantry,Bantry,"BYT,Bantri,Bantry,Beanntrai,Beanntraí,baenteuli,ban te li,Бантри,ბანტრი,班特里,밴트리",51.68333,-9.45,P,PPL,IE,"",M,04,"","",3348,"",33,Europe/Dublin,2013-12-08
2966357,Banteer,Banteer,"Banteer,Bantir,Bántir",52.12933,-8.89369,P,PPL,IE,"",M,04,"","",323,"",81,Europe/Dublin,2013-12-10
2966358,Bansha Wood,Bansha Wood,"",52.44611,-8.105,V,FRST,IE,"",M,26,"","",0,"",195,Europe/Dublin,2010-08-14
2966359,Bansha Castle,Bansha Castle,"",52.45,-8.06667,S,EST,IE,"",M,26,"","",0,"",65,Europe/Dublin,2010-08-14
2966360,Bansha,Bansha,"An Bhainseach,An Bháinseach,Bansha",52.44806,-8.0625,P,PPL,IE,"",M,26,"","",349,"",66,Europe/Dublin,2015-05-24
2966361,Banse,Banse,"",52.62639,-7.43667,S,EST,IE,"",L,13,"","",0,"",160,Europe/Dublin,2010-08-14
2966362,Banoge,Banoge,"",52.48278,-8.71194,P,PPL,IE,"",M,42,"","",0,"",42,Europe/Dublin,2017-07-25
2966363,Bannow Island,Bannow Island,"",52.21472,-6.79722,T,ISL,IE,"",L,30,"","",0,"",2,Europe/Dublin,2010-08-14
2966364,Bannow Bay,Bannow Bay,"",52.22583,-6.7975,H,BAY,IE,"",L,30,"","",0,"",-9999,Europe/Dublin,2010-08-14
2966365,Banna,Banna,"",52.36167,-9.82889,P,PPL,IE,"",M,11,"","",0,"",4,Europe/Dublin,2010-08-14
2966366,River Bann,River Bann,"",52.545,-6.54306,H,STM,IE,"",L,30,"","",0,"",34,Europe/Dublin,2010-08-14
2966367,Bangor,Bangor,"Baingear,Bangor,Bangor Erris,Beannchar Iorrais",54.14306,-9.74028,P,PPL,IE,IE,C,20,"","",293,"",25,Europe/Dublin,2013-12-08
2966368,Lough Bane,Lough Bane,"An Loch Ban,An Loch Bán,Lough Bane",53.68722,-7.17028,H,LK,IE,"",L,21,"","",0,"",112,Europe/Dublin,2014-12-03
2966369,Bandon River,Bandon River,Bandon River,51.67306,-8.50333,H,STM,IE,"",M,04,"","",0,"",-9999,Europe/Dublin,2012-01-18
2966370,Bandon,Bandon,"Bandon,Bandun,Droichead na Bandan,Droichead na Bandon,bandoni,Бандон,Бандън,ბანდონი",51.74694,-8.7425,P,PPL,IE,"",M,04,"","",5492,"",28,Europe/Dublin,2012-01-18
2966371,Banagher,Banagher,"Banagher,Banakher,Beannchar,Банахер",53.18861,-7.98667,P,PPL,IE,"",L,23,"","",1653,"",47,Europe/Dublin,2013-11-26
2966372,Banada,Banada,"",54.0375,-8.81694,P,PPL,IE,"",C,25,"","",0,"",52,Europe/Dublin,2010-08-14
2966373,Baltray,Baltray,"Baile Tra,Baile Trá,Baltray",53.74056,-6.2675,P,PPL,IE,"",L,19,"","",0,"",10,Europe/Dublin,2012-01-18
2966374,Baltrasna,Baltrasna,"Baltrasna,Baltrasna House",53.73989,-7.20528,S,EST,IE,"",L,21,"","",0,"",126,Europe/Dublin,2014-12-03
2966375,Baltinglass,Baltinglass,"Baltinglass,Bealach Conglais",52.93722,-6.70917,P,PPL,IE,IE,L,31,"","",2061,"",128,Europe/Dublin,2013-11-26
2966376,Baltimore Harbour,Baltimore Harbour,"Baltimore Bay,Baltimore Harbour",51.48333,-9.38333,H,BAY,IE,IE,M,04,"","",0,"",1,Europe/Dublin,2012-01-18
2966377,Baltimore,Baltimore,"Baltimore,Boltimor,Dun na Sead,Dún na Séad,Болтимор",51.48446,-9.36782,P,PPL,IE,"",M,04,"","",347,"",26,Europe/Dublin,2015-05-31
2966378,Balrothery,Balrothery,Balrothery,53.58828,-6.18728,P,PPL,IE,"",L,35,"","",1866,"",40,Europe/Dublin,2017-07-25
2966379,Balrath Demesne,Balrath Demesne,"Balrath,Balrath Demesne",53.70444,-6.92333,S,EST,IE,"",L,21,"","",0,"",97,Europe/Dublin,2014-12-03
2966380,Balrath,Balrath,"",53.62472,-6.48806,P,PPL,IE,"",L,21,"","",0,"",36,Europe/Dublin,2010-08-14
2966381,Balnacart,Balnacart,"",53.75,-7.3,P,PPL,IE,"",L,29,"","",0,"",130,Europe/Dublin,1993-12-27
2966382,Ballywillin Station,Ballywillin Station,"Ballywillan Station,Ballywillin Station",53.78333,-7.41667,S,RSTN,IE,IE,L,18,"","",0,"",59,Europe/Dublin,2017-07-25
2966383,Ballywilliam House,Ballywilliam House,"",53.18333,-7.71667,S,EST,IE,"",L,23,"","",0,"",65,Europe/Dublin,2010-08-14
2966384,Ballywilliam,Ballywilliam,Ballywilliam,52.45306,-6.86528,P,PPL,IE,"",L,30,"","",0,"",83,Europe/Dublin,2012-02-02
2966385,Ballywater House,Ballywater House,"",52.53917,-6.23389,S,BLDG,IE,"",L,30,"","",0,"",10,Europe/Dublin,2010-08-14
2966386,Ballyward House,Ballyward House,"Ballyward,Ballyward House",53.18361,-6.46278,S,EST,IE,IE,L,31,"","",0,"",194,Europe/Dublin,2012-01-18
2966387,Ballywalter House,Ballywalter House,"",52.63639,-6.29333,S,EST,IE,"",L,30,"","",0,"",26,Europe/Dublin,2010-08-14
2966388,Ballywalter House,Ballywalter House,"",52.19778,-8.46361,S,EST,IE,"",M,04,"","",0,"",60,Europe/Dublin,2010-08-14
2966389,Ballyvoyle Head,Ballyvoyle Head,"",52.10444,-7.49306,T,CAPE,IE,"",M,27,"","",0,"",36,Europe/Dublin,2010-08-14
2966390,Baile Bhuirne,Baile Bhuirne,Ballyvourney,51.94606,-9.16689,P,PPL,IE,IE,M,04,"","",0,"",135,Europe/Dublin,2010-08-14
2966391,Ballyvourcher,Ballyvourcher,"",52.73333,-8.56667,P,PPL,IE,"",M,03,"","",0,"",78,Europe/Dublin,1993-12-27
2966392,Ballyvolane House,Ballyvolane House,"Ballyvolane,Ballyvolane House",52.05528,-8.18833,S,EST,IE,IE,M,04,"","",0,"",98,Europe/Dublin,2012-01-18
2966393,Ballyvisteen,Ballyvisteen,"",52.27222,-8.44611,P,PPL,IE,"",M,04,"","",0,"",117,Europe/Dublin,2010-08-14
2966394,Ballyvally House,Ballyvally House,"Ballyvally,Ballyvally House",52.81444,-8.45944,S,EST,IE,IE,M,03,"","",0,"",80,Europe/Dublin,2012-01-18
2966395,Ballyvaldon,Ballyvaldon,"",52.46667,-6.30417,P,PPL,IE,"",L,30,"","",0,"",57,Europe/Dublin,2010-08-14
2966396,Ballyvaghan,Ballyvaghan,"Baile Ui Bheachain,Baile Uí Bheacháin,Ballyvaghan,Ballyvaughan",53.11806,-9.15028,P,PPL,IE,"",M,03,"","",258,"",9,Europe/Dublin,2013-12-08
2966397,Ballyturin House,Ballyturin House,"Ballyturin,Ballyturin House",53.04889,-8.75333,S,HSEC,IE,"",C,10,"","",0,"",46,Europe/Dublin,2012-01-18
2966398,Ballytrent House,Ballytrent House,"Ballytrent,Ballytrent House",52.21656,-6.34106,S,EST,IE,IE,L,30,"","",0,"",7,Europe/Dublin,2015-02-14
2966399,Ballytobin House,Ballytobin House,"Ballytobin,Ballytobin House",52.51111,-7.34611,S,EST,IE,IE,L,13,"","",0,"",78,Europe/Dublin,2012-01-18
2966400,Ballyteige Bay,Ballyteige Bay,"",52.18306,-6.64639,H,BAY,IE,"",L,30,"","",0,"",-9999,Europe/Dublin,2010-08-14
2966401,Ballytarsna,Ballytarsna,"",52.57639,-7.82583,P,PPL,IE,"",M,26,"","",0,"",113,Europe/Dublin,2010-08-14
2966402,Ballystanley House,Ballystanley House,"Ballystanley,Ballystanley House",52.92611,-7.86111,S,EST,IE,IE,L,23,"","",0,"",111,Europe/Dublin,2012-01-18
2966403,Ballyshoneen,Ballyshoneen,"",51.95,-8.68333,P,PPL,IE,"",M,04,"","",0,"",115,Europe/Dublin,2010-08-14
2966404,Ballysheehan House,Ballysheehan House,"Ballysheehan House,Ballyshehan House",52.5575,-7.85917,S,BLDG,IE,IE,M,26,"","",0,"",107,Europe/Dublin,2012-01-18
2966405,Ballyshannon House,Ballyshannon House,"Ballyshannon,Ballyshannon House",53.08444,-6.82139,S,HSEC,IE,IE,L,12,"","",0,"",95,Europe/Dublin,2012-01-18
2966406,Ballyshannon,Ballyshannon,"Balishanun,Ballishannon,Ballyshannon,Beal Atha Seanaidh,Béal Átha Seanaidh,balishenoni,Балишанън,Баллишаннон,Баллішаннон,ბალიშენონი",54.5,-8.18333,P,PPL,IE,"",U,06,"","",2683,"",8,Europe/Dublin,2012-01-18
2966407,Ballyseedy,Ballyseedy,Ballyseedy,52.25,-9.65,S,EST,IE,"",M,11,"","",0,"",24,Europe/Dublin,2012-02-02
2966408,Ballysax Manor,Ballysax Manor,"Ballysax,Ballysax House,Ballysax Manor",53.11639,-6.81278,S,EST,IE,IE,L,12,"","",0,"",103,Europe/Dublin,2012-01-18
2966409,Ballysallagh House,Ballysallagh House,"",52.84778,-6.5375,S,BLDG,IE,"",L,01,"","",0,"",181,Europe/Dublin,2010-08-14
2966410,Ballysakeery,Ballysakeery,"Balisakeery,Ballysakeery",54.18472,-9.18028,P,PPL,IE,IE,C,20,"","",0,"",30,Europe/Dublin,2012-01-18
2966411,Ballysaggartmore House,Ballysaggartmore House,"Ballysaggartmore,Ballysaggartmore House",52.14694,-7.98944,S,EST,IE,IE,M,44,"","",0,"",25,Europe/Dublin,2017-07-25
2966412,Ballysadare River,Ballysadare River,"Ballysadare,Ballysadare River",54.21833,-8.51333,H,STM,IE,IE,C,25,"","",0,"",55,Europe/Dublin,2012-01-18
2966413,Ballysadare Bay,Ballysadare Bay,"",54.23528,-8.58889,H,BAY,IE,"",C,25,"","",0,"",-9999,Europe/Dublin,2010-08-14
2966414,Ballysadare,Ballysadare,"Baile Easa Dara,Ballysadare",54.21167,-8.50944,P,PPL,IE,"",C,25,"","",0,"",19,Europe/Dublin,2012-01-18
2966415,Ballyroon,Ballyroon,"",51.56194,-9.78139,P,PPL,IE,"",M,04,"","",0,"",113,Europe/Dublin,2010-08-14
2966416,Ballyroan,Ballyroan,"Baile Atha an Roine,Baile Átha an Róine,Ballyroan",52.94556,-7.30417,P,PPL,IE,"",L,15,"","",455,"",120,Europe/Dublin,2013-11-26
2966417,Ballyrihy House,Ballyrihy House,"",52.91667,-7.93333,S,EST,IE,"",L,23,"","",0,"",104,Europe/Dublin,1993-12-27
2966418,Ballyre,Ballyre,"",51.99528,-8.03639,P,PPL,IE,"",M,04,"","",0,"",96,Europe/Dublin,2010-08-14
2966419,Ballyrankin House,Ballyrankin House,"",52.62139,-6.60278,S,EST,IE,"",L,30,"","",0,"",32,Europe/Dublin,2010-08-14
2966420,Ballyragget,Ballyragget,"Ballyragget,Beal Atha Ragad,Béal Átha Ragad",52.78889,-7.33028,P,PPL,IE,IE,L,13,"","",1089,"",76,Europe/Dublin,2013-11-26
2966421,Ballyrafter House,Ballyrafter House,"",52.145,-7.92722,S,EST,IE,"",M,44,"","",0,"",33,Europe/Dublin,2017-07-25
2966422,Ballyquin,Ballyquin,"",52.36944,-7.12833,P,PPL,IE,"",L,13,"","",0,"",125,Europe/Dublin,2010-08-14
2966423,Ballyquin,Ballyquin,"Baile Ui Dhuinn,Baile Uí Dhuinn,Ballyquin",52.26,-10.16222,P,PPL,IE,"",M,11,"","",0,"",21,Europe/Dublin,2014-03-07
2966424,Ballyquin,Ballyquin,"Ballyquin,Ballyquin House",52.78333,-8.55,S,EST,IE,"",M,03,"","",0,"",93,Europe/Dublin,2012-01-18
2966425,Ballyporeen,Ballyporeen,"Ballyporeen,Beal Atha Poirin,Béal Átha Póirin",52.26917,-8.10028,P,PPL,IE,"",M,26,"","",313,"",82,Europe/Dublin,2015-05-24
2966426,Ballyphilip House,Ballyphilip House,"Ballyphilip,Ballyphilip House",52.59694,-7.60611,S,EST,IE,IE,M,26,"","",0,"",212,Europe/Dublin,2012-01-18
2966427,Ballypatrick,Ballypatrick,"",52.39361,-7.54583,P,PPL,IE,"",M,26,"","",0,"",48,Europe/Dublin,2010-08-14
2966428,Ballyorgan,Ballyorgan,"",52.31472,-8.46778,P,PPL,IE,"",M,42,"","",0,"",158,Europe/Dublin,2017-07-25
2966429,Ballynoran,Ballynoran,"",52.31667,-8.7,P,PPL,IE,"",M,04,"","",0,"",100,Europe/Dublin,1993-12-27
2966430,Ballynoe House,Ballynoe House,"",52.43972,-8.83667,S,EST,IE,"",M,42,"","",0,"",135,Europe/Dublin,2017-07-25
2966431,Ballynoe,Ballynoe,"",52.15,-8.08333,P,PPL,IE,"",M,44,"","",0,"",47,Europe/Dublin,2017-07-25
2966432,Ballynoe,Ballynoe,"An Baile Nua,Ballynoe",52.05917,-8.09861,P,PPL,IE,"",M,04,"","",146,"",91,Europe/Dublin,2013-11-26
2966433,Ballynew,Ballynew,"",53.23333,-9.43333,P,PPL,IE,"",C,10,"","",0,"",1,Europe/Dublin,1993-12-27
2966434,Ballynestragh,Ballynestragh,"",52.71833,-6.28417,P,PPL,IE,"",L,30,"","",0,"",96,Europe/Dublin,2010-08-14
2966435,Ballyness Bay,Ballyness Bay,"",55.14556,-8.14,H,BAY,IE,"",U,06,"","",0,"",-9999,Europe/Dublin,2010-08-14
2966436,Ballyneill,Ballyneill,"Ballyneil,Ballyneill",52.37333,-7.48944,P,PPL,IE,IE,M,26,"","",0,"",37,Europe/Dublin,2012-01-18
2966437,Ballyneety,Ballyneety,"",52.59611,-8.54694,P,PPL,IE,"",M,42,"","",0,"",86,Europe/Dublin,2017-07-25
2966438,Ballynee,Ballynee,"",53.80889,-6.75694,P,PPL,IE,"",L,21,"","",0,"",70,Europe/Dublin,2010-08-14
2966439,Ballyneale House,Ballyneale House,"",52.44444,-8.83306,S,EST,IE,"",M,42,"","",0,"",127,Europe/Dublin,2017-07-25
2966440,Ballyneale,Ballyneale,"",52.42639,-7.00611,P,PPL,IE,"",L,13,"","",0,"",5,Europe/Dublin,2010-08-14
2966441,Ballynavin Castle,Ballynavin Castle,"Ballynavin Castle,Ballynavin House",52.96889,-8.0775,S,EST,IE,IE,M,26,"","",0,"",72,Europe/Dublin,2012-01-18
2966442,Ballynatray House,Ballynatray House,"Ballynatary House,Ballynatray,Ballynatray House",52.00111,-7.88694,S,EST,IE,IE,M,44,"","",0,"",8,Europe/Dublin,2017-07-25
2966443,Ballynastangford,Ballynastangford,"Ballynastangford,Ballynastrangford",53.75,-9.03333,P,PPL,IE,"",C,20,"","",0,"",72,Europe/Dublin,2012-01-18
2966444,Ballynashee,Ballynashee,"",54.1,-8.2,P,PPL,IE,"",C,25,"","",0,"",284,Europe/Dublin,1993-12-27
2966445,Ballynascarty,Ballynascarty,"",51.93389,-8.09611,P,PPL,IE,"",M,04,"","",0,"",29,Europe/Dublin,2010-08-14
2966446,Ballynasare,Ballynasare,"Baile na Saor,Ballynasare",52.14111,-10.11806,P,PPL,IE,"",M,11,"","",0,"",54,Europe/Dublin,2014-03-07
2966447,Ballynare Cross Roads,Ballynare Cross Roads,"Ballynare,Ballynare Cross Roads",53.42306,-6.57472,P,PPL,IE,IE,L,21,"","",0,"",77,Europe/Dublin,2012-01-18
2966448,Ballynanty House,Ballynanty House,"Ballynanty,Ballynanty House",52.50083,-8.5725,S,EST,IE,IE,M,42,"","",0,"",73,Europe/Dublin,2017-07-25
2966449,Ballynanty,Ballynanty,Ballynanty,52.48333,-8.56667,P,PPL,IE,"",M,42,"","",0,"",63,Europe/Dublin,2017-07-25
2966450,Ballynamult,Ballynamult,"Ballinamult,Ballynamult",52.21111,-7.73667,P,PPL,IE,IE,M,44,"","",0,"",121,Europe/Dublin,2017-07-25
2966451,Ballynamona,Ballynamona,"",52.49861,-8.44861,P,PPL,IE,"",M,42,"","",0,"",94,Europe/Dublin,2017-07-25
2966452,Ballynamona,Ballynamona,"",52.08333,-8.63333,P,PPL,IE,"",M,04,"","",0,"",97,Europe/Dublin,1993-12-27
2966453,Ballynamona,Ballynamona,"Ballynamona,Ballynamona Castle",52.22722,-8.51639,S,BLDG,IE,IE,M,04,"","",0,"",104,Europe/Dublin,2012-01-18
2966454,Ballynameeltoge,Ballynameeltoge,"Ballynameeltoge,Ballynameeltogue",54.11667,-7.91667,P,PPL,IE,"",C,14,"","",0,"",356,Europe/Dublin,2012-01-18
2966455,Ballynameelagh,Ballynameelagh,"",54.85,-7.93333,P,PPL,IE,"",U,06,"","",0,"",197,Europe/Dublin,1993-12-27
2966456,Ballynalty,Ballynalty,"",53.5,-9.2,P,PPL,IE,"",C,20,"","",0,"",10,Europe/Dublin,1993-12-27
2966457,Ballynalackan House,Ballynalackan House,"",53.05028,-9.33639,S,HSEC,IE,"",M,03,"","",0,"",93,Europe/Dublin,2010-08-14
2966458,Ballynakill Lough,Ballynakill Lough,"",53.55472,-10.04917,H,LK,IE,"",C,10,"","",0,"",8,Europe/Dublin,2010-08-14
2966459,Ballynakill Harbour,Ballynakill Harbour,"",53.56667,-10,H,HBR,IE,"",C,10,"","",0,"",-9999,Europe/Dublin,2010-08-14
2966460,Ballynakilla,Ballynakilla,"",51.64556,-9.85833,P,PPL,IE,"",M,04,"","",0,"",-9999,Europe/Dublin,2010-08-14
2966461,Ballynakill,Ballynakill,"",53.36667,-7.93333,P,PPL,IE,"",C,24,"","",0,"",42,Europe/Dublin,2010-08-14
2966462,Ballynahown,Ballynahown,"",53.35111,-7.84611,P,PPL,IE,"",L,29,"","",0,"",42,Europe/Dublin,2010-08-14
2966463,Ballynahinch Lake,Ballynahinch Lake,"Ballynahinch Lake,Ballynahinch Lough",53.46667,-9.83333,H,LK,IE,IE,C,10,"","",0,"",27,Europe/Dublin,2012-01-18
2966464,Ballynahinch House,Ballynahinch House,"",52.40944,-8.44111,S,EST,IE,"",M,42,"","",0,"",110,Europe/Dublin,2017-07-25
2966465,Ballynahinch Castle,Ballynahinch Castle,"Ballynahinch,Ballynahinch Castle",53.46667,-9.86667,S,EST,IE,"",C,10,"","",0,"",12,Europe/Dublin,2012-01-18
2966466,Ballynahattina,Ballynahattina,"Ballynahaftina,Ballynahattina",53.45,-8.51667,P,PPL,IE,"",C,10,"","",0,"",64,Europe/Dublin,2012-01-18
2966467,Ballynagree,Ballynagree,"",51.98333,-8.93333,P,PPL,IE,"",M,04,"","",0,"",244,Europe/Dublin,2010-08-14
2966468,Ballynagrallagh,Ballynagrallagh,"",52.37306,-6.78778,P,PPL,IE,"",L,30,"","",0,"",112,Europe/Dublin,2010-08-14
2966469,Ballynagore,Ballynagore,"",53.405,-7.46417,P,PPL,IE,"",L,29,"","",0,"",83,Europe/Dublin,2010-08-14
2966470,Ballynaglogh,Ballynaglogh,"",54.06667,-8.55,P,PPL,IE,"",C,25,"","",0,"",62,Europe/Dublin,1993-12-27
2966471,Ballynagarde House,Ballynagarde House,"",52.58278,-8.56833,S,EST,IE,"",M,42,"","",0,"",62,Europe/Dublin,2017-07-25
2966472,Ballynagarbry,Ballynagarbry,"",53.40139,-7.73556,P,PPL,IE,"",L,29,"","",0,"",79,Europe/Dublin,2010-08-14
2966473,Ballynagall,Ballynagall,"Baile ne nGall,Ballydavid,Ballynagall",52.19056,-10.38,P,PPL,IE,IE,M,11,"","",0,"",-9999,Europe/Dublin,2014-03-07
2966474,Ballynagall,Ballynagall,"",53.58333,-7.33333,S,EST,IE,"",L,29,"","",0,"",73,Europe/Dublin,1993-12-27
2966475,Ballynadrumny,Ballynadrumny,"",53.42472,-6.95694,P,PPL,IE,"",L,12,"","",0,"",74,Europe/Dublin,2010-08-14
2966476,Ballynacourty House,Ballynacourty House,"Ballynacourty,Ballynacourty House",52.41528,-8.21556,S,EST,IE,IE,M,26,"","",0,"",123,Europe/Dublin,2012-01-18
2966477,Ballynacourty,Ballynacourty,"Ballinacourty,Ballynacourty",52.085,-7.56694,P,PPL,IE,IE,M,44,"","",0,"",8,Europe/Dublin,2017-07-25
2966478,Ballynacorra River,Ballynacorra River,"Ballinacurra River,Ballynacorra River",51.88333,-8.2,H,STM,IE,IE,M,04,"","",0,"",44,Europe/Dublin,2012-01-18
2966479,Ballinacurra,Ballinacurra,"Ballinacurra,Ballynacorra,Ballynacurrig",51.89611,-8.165,P,PPL,IE,IE,M,04,"","",0,"",18,Europe/Dublin,2011-06-20
2966480,Ballynaclogh,Ballynaclogh,"",52.82722,-8.16111,P,PPL,IE,"",M,26,"","",0,"",75,Europe/Dublin,2010-08-14
2966481,Ballynacarrow,Ballynacarrow,"Ballinacarrow,Ballynacarrow",54.135,-8.56139,P,PPL,IE,"",C,25,"","",0,"",65,Europe/Dublin,2017-08-02
2966482,Ballynacarrigy,Ballynacarrigy,"Baile na Carraige,Ballynacargy,Ballynacarrigy",53.58333,-7.53333,P,PPL,IE,"",L,29,"","",287,"",80,Europe/Dublin,2013-12-08
2966483,Ballynacarriga House,Ballynacarriga House,"Ballynacarriga House,Ballynacarrige House",52.17222,-8.26667,S,EST,IE,IE,M,04,"","",0,"",46,Europe/Dublin,2012-01-18
2966484,Ballynacarriga,Ballynacarriga,"",51.71194,-9.04056,P,PPL,IE,"",M,04,"","",0,"",53,Europe/Dublin,2010-08-14
2966485,Ballynacally,Ballynacally,Ballynacally,52.71917,-9.06583,P,PPL,IE,"",M,03,"","",0,"",26,Europe/Dublin,2012-05-05
2966486,Ballynacallagh,Ballynacallagh,"",51.60611,-10.175,P,PPL,IE,"",M,04,"","",0,"",110,Europe/Dublin,2010-08-14
2966487,Ballynabola,Ballynabola,"",52.36667,-6.83333,P,PPL,IE,"",L,30,"","",0,"",64,Europe/Dublin,2010-08-14
2966488,Ballymurray Station,Ballymurray Station,"Ballymurray,Ballymurray Station,Ballymurry",53.6,-8.11667,S,RSTN,IE,"",C,24,"","",0,"",39,Europe/Dublin,2012-01-18
2966489,Ballymurphy,Ballymurphy,Ballymurphy,52.57306,-6.86167,P,PPL,IE,"",L,01,"","",0,"",54,Europe/Dublin,2012-05-05
2966490,Ballymurn,Ballymurn,"",52.44111,-6.47472,P,PPL,IE,"",L,30,"","",464,"",69,Europe/Dublin,2013-11-26
2966491,Ballymoyle,Ballymoyle,"",52.84667,-6.13778,P,PPL,IE,"",L,31,"","",0,"",265,Europe/Dublin,2010-08-14
2966492,Ballymote,Ballymote,"Baile an Mhota,Baile an Mhóta,Ballymote",54.08333,-8.51667,P,PPL,IE,"",C,25,"","",1539,"",64,Europe/Dublin,2013-11-26
2966493,Ballymorris,Ballymorris,"",52.17722,-7.23083,P,PPL,IE,"",M,44,"","",0,"",62,Europe/Dublin,2017-07-25
2966494,Ballymore House,Ballymore House,"Ballymore,Ballymore House",52.59889,-6.37389,S,EST,IE,IE,L,30,"","",0,"",69,Europe/Dublin,2012-01-18
2966495,Ballymore House,Ballymore House,"",52.57111,-7.96389,S,EST,IE,"",M,26,"","",0,"",99,Europe/Dublin,2010-08-14
2966496,Ballymore Eustace,Ballymore Eustace,"An Baile Mor,An Baile Mór,Ballymore Eustace",53.13333,-6.61667,P,PPL,IE,"",L,12,"","",872,"",129,Europe/Dublin,2013-11-26
2966497,Ballymore Castle,Ballymore Castle,Ballymore Castle,53.23333,-8.18333,S,EST,IE,"",C,10,"","",0,"",68,Europe/Dublin,2012-01-18
2966498,Ballymore Castle,Ballymore Castle,"",52.56889,-7.96806,S,EST,IE,"",M,26,"","",0,"",107,Europe/Dublin,2010-08-14
2966499,Ballymore,Ballymore,"Ballymore,Ballymore Lower",55.16167,-7.92028,P,PPL,IE,IE,U,06,"","",0,"",30,Europe/Dublin,2012-01-18
2966500,Ballymore,Ballymore,"An Baile Mor,An Baile Mór,Ballymore",53.49091,-7.67159,P,PPL,IE,"",L,29,"","",433,"",81,Europe/Dublin,2017-08-05
2966501,Ballymore,Ballymore,"An Baile Mor,An Baile Mór,Ballymore",52.12694,-10.31361,P,PPL,IE,"",M,11,"","",0,"",14,Europe/Dublin,2014-03-07
2966502,Ballymore,Ballymore,"",53.93333,-8.33333,S,EST,IE,"",C,24,"","",0,"",132,Europe/Dublin,1993-12-27
2966503,Ballymoon,Ballymoon,"",52.70083,-6.92167,P,PPL,IE,"",L,01,"","",0,"",95,Europe/Dublin,2010-08-14
